C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:28:41 2018    restats

         3466457 function calls (3324954 primitive calls) in 4.748 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       80    0.000    0.000    0.000    0.000 docstring.py:100(copy)
       80    0.000    0.000    0.000    0.000 docstring.py:102(do_copy)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
       79    0.000    0.000    0.002    0.000 docstring.py:113(dedent_interpd)
       79    0.000    0.000    0.000    0.000 docstring.py:121(copy_dedent)
       79    0.000    0.000    0.001    0.000 docstring.py:128(<lambda>)
        5    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
       84    0.000    0.000    0.000    0.000 docstring.py:44(__call__)
       46    0.000    0.000    0.000    0.000 docstring.py:48(update)
        1    0.000    0.000    0.000    0.000 docstring.py:65(Appender)
       54    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
       54    0.000    0.000    0.000    0.000 docstring.py:88(__call__)
      158    0.000    0.000    0.002    0.000 docstring.py:94(dedent)
        1    0.000    0.000    0.000    0.000 dogbox.py:42(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:29(dok_matrix)
        1    0.000    0.000    0.000    0.000 domreg.py:3(<module>)
        1    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
       11    0.000    0.000    0.000    0.000 dtype.py:124(_dtype_itemsize)
       22    0.000    0.000    0.000    0.000 dtype.py:126(<genexpr>)
       11    0.000    0.000    0.000    0.000 dtype.py:313(img_as_float)
       11    0.000    0.000    0.000    0.000 dtype.py:55(convert)
        1    0.000    0.000    0.001    0.001 dtypes.py:1(<module>)
      568    0.000    0.000    0.000    0.000 dtypes.py:103(base_dtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:104(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 dtypes.py:111(CategoricalDtype)
      389    0.000    0.000    0.000    0.000 dtypes.py:130(as_numpy_dtype)
     2033    0.000    0.000    0.000    0.000 dtypes.py:135(as_datatype_enum)
        1    0.000    0.000    0.000    0.000 dtypes.py:153(__init__)
        1    0.000    0.000    0.000    0.000 dtypes.py:16(<module>)
        1    0.000    0.000    0.000    0.000 dtypes.py:172(_finalize)
      568    0.001    0.000    0.001    0.000 dtypes.py:247(is_compatible_with)
        3    0.000    0.000    0.000    0.000 dtypes.py:269(construct_from_string)
      731    0.000    0.000    0.001    0.000 dtypes.py:270(__eq__)
        1    0.000    0.000    0.000    0.000 dtypes.py:281(_validate_ordered)
      114    0.000    0.000    0.000    0.000 dtypes.py:298(__hash__)
        1    0.000    0.000    0.000    0.000 dtypes.py:31(DType)
        1    0.000    0.000    0.000    0.000 dtypes.py:347(DatetimeTZDtypeType)
        1    0.000    0.000    0.000    0.000 dtypes.py:354(DatetimeTZDtype)
        3    0.000    0.000    0.000    0.000 dtypes.py:372(__new__)
        3    0.000    0.000    0.000    0.000 dtypes.py:430(construct_from_string)
        1    0.000    0.000    0.000    0.000 dtypes.py:461(PeriodDtypeType)
        1    0.000    0.000    0.000    0.000 dtypes.py:468(PeriodDtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:476(<dictcomp>)
        1    0.000    0.000    0.000    0.000 dtypes.py:579(IntervalDtypeType)
     2571    0.001    0.000    0.001    0.000 dtypes.py:583(as_dtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:586(IntervalDtype)
       46    0.000    0.000    0.000    0.000 dtypes.py:67(__init__)
       10    0.000    0.000    0.000    0.000 dtypes.py:85(is_dtype)
        1    0.000    0.000    0.000    0.000 dtypes.py:9(ExtensionDtype)
      734    0.000    0.000    0.000    0.000 dtypes.py:90(_is_ref_dtype)
      166    0.000    0.000    0.000    0.000 dtypes.py:95(_as_ref)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       19    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.002    0.002 dumper.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dumper.py:27(SafeDumper)
        1    0.000    0.000    0.000    0.000 dumper.py:45(Dumper)
        1    0.000    0.000    0.000    0.000 dumper.py:9(BaseDumper)
       24    0.000    0.000    0.000    0.000 dviread.py:128(_dispatch)
       24    0.000    0.000    0.000    0.000 dviread.py:159(decorate)
       24    0.000    0.000    0.000    0.000 dviread.py:160(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:177(Dvi)
        1    0.000    0.000    0.002    0.002 dviread.py:19(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:192(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:509(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:604(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:734(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:790(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:957(Encoding)
        1    0.000    0.000    0.000    0.000 easter.py:5(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 embedding_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 embeddings.py:16(<module>)
        1    0.000    0.000    0.000    0.000 embeddings.py:29(Embedding)
        1    0.000    0.000    0.000    0.000 emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 emitter.py:17(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
      774    0.000    0.000    0.001    0.000 encoder.py:111(_TagSize)
        2    0.000    0.000    0.000    0.000 encoder.py:126(_SimpleSizer)
      242    0.000    0.000    0.000    0.000 encoder.py:130(SpecificSizer)
      430    0.001    0.000    0.001    0.000 encoder.py:134(PackedFieldSize)
     8181    0.002    0.000    0.004    0.000 encoder.py:148(FieldSize)
        1    0.000    0.000    0.000    0.000 encoder.py:155(_ModifiedSizer)
        3    0.000    0.000    0.000    0.000 encoder.py:184(_FixedSizer)
       92    0.000    0.000    0.000    0.000 encoder.py:188(SpecificSizer)
      259    0.000    0.000    0.000    0.000 encoder.py:192(PackedFieldSize)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
     1573    0.000    0.000    0.000    0.000 encoder.py:203(FieldSize)
      212    0.000    0.000    0.000    0.000 encoder.py:230(StringSizer)
      580    0.001    0.000    0.003    0.000 encoder.py:238(RepeatedFieldSize)
     8485    0.006    0.000    0.010    0.000 encoder.py:246(FieldSize)
       16    0.000    0.000    0.000    0.000 encoder.py:252(BytesSizer)
     1465    0.002    0.000    0.004    0.000 encoder.py:260(RepeatedFieldSize)
      696    0.000    0.000    0.000    0.000 encoder.py:268(FieldSize)
      212    0.000    0.000    0.000    0.000 encoder.py:292(MessageSizer)
3144/2218    0.006    0.000    0.031    0.000 encoder.py:299(RepeatedFieldSize)
13897/7375    0.008    0.000    0.106    0.000 encoder.py:307(FieldSize)
       32    0.000    0.000    0.000    0.000 encoder.py:343(MapSizer)
     1200    0.009    0.000    0.184    0.000 encoder.py:351(FieldSize)
        1    0.000    0.000    0.000    0.000 encoder.py:372(_VarintEncoder)
    17407    0.009    0.000    0.014    0.000 encoder.py:375(EncodeVarint)
        1    0.000    0.000    0.000    0.000 encoder.py:387(_SignedVarintEncoder)
     3284    0.003    0.000    0.004    0.000 encoder.py:391(EncodeSignedVarint)
     1771    0.001    0.000    0.002    0.000 encoder.py:409(_VarintBytes)
     1771    0.001    0.000    0.004    0.000 encoder.py:418(TagBytes)
        2    0.000    0.000    0.000    0.000 encoder.py:428(_SimpleEncoder)
      242    0.000    0.000    0.001    0.000 encoder.py:439(SpecificEncoder)
       88    0.000    0.000    0.001    0.000 encoder.py:443(EncodePackedField)
     2927    0.001    0.000    0.006    0.000 encoder.py:461(EncodeField)
        1    0.000    0.000    0.000    0.000 encoder.py:469(_ModifiedEncoder)
        4    0.000    0.000    0.000    0.000 encoder.py:503(_StructPackEncoder)
        1    0.000    0.000    0.000    0.000 encoder.py:513(SpecificEncoder)
        2    0.000    0.000    0.000    0.000 encoder.py:541(_FloatingPointEncoder)
       28    0.000    0.000    0.000    0.000 encoder.py:579(SpecificEncoder)
       37    0.000    0.000    0.000    0.000 encoder.py:584(EncodePackedField)
       63    0.000    0.000    0.000    0.000 encoder.py:645(BoolEncoder)
        1    0.000    0.000    0.000    0.000 encoder.py:65(<module>)
      908    0.000    0.000    0.001    0.000 encoder.py:674(EncodeField)
      212    0.000    0.000    0.001    0.000 encoder.py:682(StringEncoder)
      654    0.002    0.000    0.004    0.000 encoder.py:690(EncodeRepeatedField)
     4063    0.004    0.000    0.009    0.000 encoder.py:698(EncodeField)
       16    0.000    0.000    0.000    0.000 encoder.py:706(BytesEncoder)
      349    0.001    0.000    0.001    0.000 encoder.py:714(EncodeRepeatedField)
      168    0.000    0.000    0.000    0.000 encoder.py:721(EncodeField)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
      212    0.000    0.000    0.001    0.000 encoder.py:749(MessageEncoder)
 1338/952    0.004    0.000    0.134    0.000 encoder.py:756(EncodeRepeatedField)
6637/3168    0.007    0.000    0.117    0.000 encoder.py:763(EncodeField)
       32    0.001    0.000    0.001    0.000 encoder.py:806(MapEncoder)
    32836    0.003    0.000    0.003    0.000 encoder.py:82(_VarintSize)
      779    0.006    0.000    0.160    0.000 encoder.py:821(EncodeField)
     9897    0.001    0.000    0.001    0.000 encoder.py:96(_SignedVarintSize)
        1    0.000    0.000    0.001    0.001 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 engines.py:101(NumExprEngine)
        1    0.000    0.000    0.000    0.000 engines.py:133(PythonEngine)
        1    0.000    0.000    0.000    0.000 engines.py:19(NumExprClobberingError)
        1    0.000    0.000    0.002    0.002 engines.py:3(<module>)
        1    0.000    0.000    0.000    0.000 engines.py:41(AbstractEngine)
       17    0.000    0.000    0.000    0.000 enum.py:114(__prepare__)
       17    0.001    0.000    0.002    0.000 enum.py:124(__new__)
       17    0.000    0.000    0.000    0.000 enum.py:135(<dictcomp>)
       17    0.000    0.000    0.000    0.000 enum.py:160(<setcomp>)
       47    0.000    0.000    0.000    0.000 enum.py:179(<genexpr>)
      168    0.000    0.000    0.000    0.000 enum.py:20(_is_descriptor)
    12333    0.003    0.000    0.010    0.000 enum.py:265(__call__)
      212    0.000    0.000    0.000    0.000 enum.py:28(_is_dunder)
       17    0.000    0.000    0.000    0.000 enum.py:310(__getattr__)
       16    0.000    0.000    0.000    0.000 enum.py:335(__members__)
      283    0.000    0.000    0.000    0.000 enum.py:351(__setattr__)
      212    0.000    0.000    0.000    0.000 enum.py:36(_is_sunder)
       13    0.000    0.000    0.002    0.000 enum.py:364(_create_)
       47    0.000    0.000    0.000    0.000 enum.py:417(_get_mixins_)
        1    0.000    0.000    0.000    0.000 enum.py:43(_make_class_unpicklable)
       17    0.000    0.000    0.000    0.000 enum.py:462(_find_new_)
    12320    0.004    0.000    0.005    0.000 enum.py:515(__new__)
        2    0.000    0.000    0.000    0.000 enum.py:535(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 enum.py:579(__hash__)
      231    0.000    0.000    0.000    0.000 enum.py:592(name)
       11    0.000    0.000    0.000    0.000 enum.py:597(value)
       12    0.000    0.000    0.003    0.000 enum.py:602(_convert)
       12    0.000    0.000    0.001    0.000 enum.py:623(<listcomp>)
      101    0.000    0.000    0.000    0.000 enum.py:628(<lambda>)
       17    0.000    0.000    0.000    0.000 enum.py:65(__init__)
      212    0.000    0.000    0.001    0.000 enum.py:70(__setitem__)
       11    0.000    0.000    0.000    0.000 enum.py:758(_missing_)
       11    0.000    0.000    0.000    0.000 enum.py:765(_create_pseudo_member_)
      445    0.000    0.000    0.002    0.000 enum.py:795(__or__)
     5715    0.005    0.000    0.013    0.000 enum.py:801(__and__)
       96    0.000    0.000    0.000    0.000 enum.py:820(_high_bit)
       11    0.000    0.000    0.000    0.000 enum.py:837(_decompose)
        1    0.000    0.000    0.000    0.000 enum.py:848(<listcomp>)
       10    0.000    0.000    0.000    0.000 enum.py:855(<listcomp>)
       35    0.000    0.000    0.000    0.000 enum.py:866(<lambda>)
      123    0.000    0.000    0.000    0.000 enum.py:872(_power_of_two)
        1    0.000    0.000    0.000    0.000 enum_type_wrapper.py:36(<module>)
        1    0.000    0.000    0.000    0.000 enum_type_wrapper.py:41(EnumTypeWrapper)
       17    0.000    0.000    0.000    0.000 enum_type_wrapper.py:46(__init__)
       46    0.000    0.000    0.000    0.000 enum_type_wrapper.py:74(values)
       46    0.000    0.000    0.000    0.000 enum_type_wrapper.py:80(<listcomp>)
        1    0.000    0.000    0.000    0.000 error.py:12(<module>)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 error_codes_pb2.py:4(<module>)
        2    0.000    0.000    0.000    0.000 error_codes_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 errors.py:101(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:104(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:11(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.006    0.006 errors.py:15(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:15(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:27(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:31(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:36(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:42(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:47(CloseBoundaryNotFoundDefect)
